speed_ego,speed_other,distance,relative_speed,lane_difference,weather,brake_event,collision_risk
43.36,109.45,83.24,66.09,0,0,0,0.307
97.84,103.96,56.88,6.12,1,0,0,0.076
80.86,45.27,30.92,35.59,0,1,0,0.458
117.09,33.41,93.4,83.68,1,0,1,0.446
57.36,39.31,63.15,18.05,0,2,0,0.409
88.15,117.1,80.07,28.95,1,0,1,0.316
26.35,74.95,2.32,48.59,0,0,0,1.0
59.62,38.25,46.13,21.37,0,1,0,0.352
116.38,104.07,87.35,12.31,0,0,0,0.17
73.9,59.52,35.15,14.38,0,0,0,0.233
48.79,109.92,73.2,61.13,0,0,1,0.5
32.03,46.07,66.45,14.04,1,1,0,0.189
90.35,59.32,16.92,31.03,0,0,0,0.373
84.49,70.49,77.94,13.99,0,1,0,0.274
57.39,109.26,13.03,51.87,0,0,0,0.479
115.09,106.88,73.34,8.22,1,0,0,0.068
22.22,77.44,99.11,55.22,1,2,1,0.543
50.37,42.18,95.88,8.19,0,1,1,0.443
112.11,60.34,80.42,51.77,0,1,0,0.365
52.09,117.56,54.38,65.47,0,1,1,0.64
45.23,80.78,68.13,35.55,0,0,0,0.24
73.42,98.11,73.35,24.69,0,1,1,0.506
102.38,64.99,2.82,37.39,1,0,0,1.0
30.31,73.2,12.03,42.89,0,0,1,0.676
114.3,62.9,60.51,51.41,0,0,0,0.285
99.51,90.29,2.64,9.22,0,1,1,1.0
38.13,105.15,91.07,67.02,0,1,1,0.594
91.2,70.74,49.99,20.46,1,0,1,0.32
58.5,68.09,27.26,9.59,0,0,0,0.248
60.23,54.03,40.59,6.2,0,0,0,0.2
98.33,37.71,85.38,60.62,1,0,0,0.192
116.28,113.92,92.86,2.35,0,0,1,0.343
32.67,51.61,13.39,18.94,0,0,0,0.391
62.06,100.07,78.24,38.01,1,1,1,0.433
68.09,91.53,58.67,23.44,0,1,0,0.326
57.63,99.09,59.38,41.46,0,0,0,0.262
56.32,113.68,78.39,57.36,0,1,0,0.382
25.23,82.34,23.84,57.11,0,0,0,0.384
88.55,109.8,54.04,21.24,1,0,0,0.117
63.62,36.77,33.3,26.85,0,0,0,0.269
39.48,82.67,11.26,43.19,0,0,0,0.493
101.6,97.23,12.3,4.38,1,2,1,1.0
100.26,47.16,15.37,53.09,0,0,1,0.646
68.64,94.08,62.26,25.44,0,1,0,0.324
49.85,97.85,12.37,48.0,1,1,1,0.894
83.81,103.12,57.87,19.31,1,0,0,0.108
48.82,51.29,59.65,2.47,0,0,0,0.164
43.6,88.16,90.58,44.56,0,0,0,0.25
93.05,50.43,63.38,42.63,0,0,1,0.461
24.03,93.9,98.59,69.87,1,2,1,0.58
29.48,66.3,5.04,36.82,0,0,0,0.772
20.68,79.75,71.01,59.08,0,2,1,0.694
35.29,61.58,4.6,26.29,0,0,0,0.791
26.9,36.2,73.48,9.3,0,0,0,0.17
119.58,37.8,39.81,81.78,0,0,0,0.39
48.88,27.76,61.91,21.12,1,1,0,0.214
34.93,81.81,32.33,46.88,1,0,0,0.222
44.1,104.86,17.59,60.76,0,0,0,0.44
113.61,22.08,72.9,91.53,0,0,0,0.376
72.02,26.62,90.65,45.39,0,0,0,0.252
56.48,65.75,19.99,9.26,1,0,0,0.19
107.34,93.77,92.23,13.57,1,1,1,0.359
59.5,35.77,15.74,23.73,1,0,0,0.268
53.5,47.17,74.09,6.34,0,1,0,0.259
40.73,43.2,96.03,2.47,0,1,0,0.228
57.78,59.91,16.44,2.13,0,0,1,0.506
51.67,42.5,44.64,9.17,1,0,1,0.3
87.73,55.26,35.07,32.47,0,1,1,0.625
48.96,92.85,40.07,43.9,0,0,0,0.295
77.72,81.1,75.81,3.38,1,0,0,0.054
26.59,28.12,66.8,1.53,1,0,0,0.055
39.13,83.77,96.93,44.65,0,0,1,0.447
60.74,67.71,20.18,6.97,1,0,0,0.183
113.69,113.46,55.24,0.24,0,0,1,0.363
57.73,48.93,46.01,8.79,0,0,0,0.196
86.41,92.62,92.05,6.21,0,0,0,0.153
45.51,93.09,3.04,47.58,1,0,0,0.985
32.7,42.15,98.94,9.45,0,0,0,0.159
25.85,110.32,49.01,84.47,0,1,0,0.501
50.54,69.12,63.3,18.58,0,0,0,0.201
35.77,87.89,37.29,52.12,0,0,1,0.522
37.4,34.59,85.55,2.82,0,2,0,0.328
96.08,45.78,57.07,50.3,1,0,0,0.186
21.58,78.61,66.96,57.03,1,1,0,0.296
75.78,51.9,65.59,23.88,0,1,0,0.315
57.95,69.97,37.67,12.02,0,0,1,0.421
70.65,57.4,9.45,13.25,0,2,1,1.0
76.28,84.06,81.16,7.77,1,0,0,0.062
51.34,68.71,30.39,17.38,0,1,0,0.416
49.51,20.46,85.2,29.05,0,0,0,0.213
93.34,84.97,61.65,8.37,0,0,0,0.177
107.13,62.21,36.66,44.92,0,2,0,0.591
39.26,54.17,60.24,14.91,0,1,0,0.302
29.76,29.41,65.26,0.35,0,0,0,0.154
109.78,42.04,71.25,67.74,0,0,0,0.318
54.99,42.38,82.59,12.61,0,1,1,0.465
75.13,113.54,17.66,38.41,1,0,0,0.284
55.95,63.25,94.53,7.3,0,2,0,0.328
32.58,24.21,42.26,8.37,1,1,1,0.433
78.93,33.88,86.32,45.05,0,0,0,0.253
72.51,27.9,23.61,44.61,0,1,0,0.546
40.3,78.89,4.84,38.59,0,2,0,1.0
65.19,38.66,58.19,26.52,0,0,0,0.225
99.69,69.86,33.82,29.84,0,0,0,0.275
79.04,57.01,98.48,22.04,1,0,0,0.09
29.69,100.39,12.24,70.7,0,0,0,0.541
74.8,52.05,6.64,22.75,0,2,0,1.0
90.27,65.83,6.41,24.45,1,0,0,0.533
99.27,92.13,23.25,7.14,0,0,0,0.262
82.91,63.34,58.76,19.58,0,0,0,0.208
35.27,99.32,51.55,64.06,0,0,1,0.527
91.02,86.17,36.31,4.85,0,0,0,0.206
87.73,61.05,10.7,26.68,0,1,0,0.815
22.44,70.4,24.91,47.96,1,0,0,0.255
61.17,116.72,20.05,55.55,0,0,0,0.405
53.3,86.16,75.08,32.87,0,1,0,0.324
86.94,110.5,78.43,23.56,0,2,0,0.391
41.61,37.88,78.15,3.74,0,0,1,0.354
79.09,68.32,96.97,10.76,0,0,1,0.363
111.32,110.87,88.66,0.45,0,0,0,0.14
99.78,52.26,50.78,47.52,0,0,0,0.286
112.15,116.77,42.66,4.62,1,1,0,0.222
117.85,29.71,91.75,88.14,0,1,0,0.446
21.07,110.27,61.9,89.2,0,0,0,0.379
82.27,64.52,30.85,17.75,1,0,0,0.154
61.28,27.37,57.32,33.91,1,0,0,0.145
105.99,107.95,99.23,1.97,0,0,0,0.14
45.18,45.19,85.25,0.01,0,2,1,0.522
118.1,22.23,29.57,95.88,0,1,0,0.619
81.37,33.58,95.39,47.79,0,0,1,0.456
99.35,85.91,98.18,13.44,0,0,1,0.369
28.56,117.78,24.65,89.22,1,1,0,0.546
38.35,31.15,89.77,7.2,0,0,0,0.157
95.84,66.19,88.55,29.65,0,1,0,0.302
22.2,38.06,5.9,15.87,0,0,0,0.647
101.69,94.5,67.63,7.18,0,0,0,0.169
21.39,31.81,31.92,10.41,0,1,0,0.389
85.71,43.98,68.11,41.73,1,0,0,0.155
56.51,39.64,91.53,16.87,0,0,0,0.18
81.15,75.25,50.88,5.9,1,0,0,0.082
89.6,107.32,42.61,17.72,0,0,0,0.225
54.25,71.11,92.31,16.86,0,1,1,0.467
30.8,25.82,97.46,4.97,1,0,0,0.048
26.96,76.34,8.1,49.37,0,0,0,0.608
78.89,99.75,92.44,20.86,0,0,0,0.19
72.07,33.22,10.11,38.85,0,1,0,0.877
94.22,27.27,35.05,66.95,0,0,0,0.364
70.97,38.78,76.73,32.19,0,0,1,0.426
62.24,94.61,78.15,32.36,0,0,0,0.225
59.81,79.17,73.13,19.36,1,0,0,0.096
22.64,74.06,5.83,51.41,0,0,0,0.741
53.56,44.95,15.03,8.61,0,0,1,0.54
117.6,53.22,93.75,64.38,0,2,0,0.472
107.36,116.59,9.98,9.23,0,0,0,0.442
52.94,44.06,9.7,8.88,0,0,0,0.449
78.78,110.16,83.89,31.39,0,0,1,0.42
104.73,78.05,64.84,26.68,0,1,0,0.323
64.13,32.33,36.46,31.8,0,1,0,0.416
21.8,66.73,18.24,44.94,0,2,1,1.0
27.45,114.85,88.65,87.4,0,1,1,0.647
71.04,61.86,98.88,9.18,0,0,1,0.358
116.94,106.34,6.9,10.61,0,0,0,0.57
89.32,45.64,56.3,43.68,0,1,0,0.381
27.09,77.09,27.61,50.0,0,1,0,0.52
38.94,104.39,83.57,65.45,1,0,0,0.205
97.13,112.07,35.92,14.94,1,0,1,0.332
104.14,68.58,72.03,35.56,0,2,0,0.433
81.77,83.97,54.87,2.2,0,2,0,0.393
84.44,20.3,55.07,64.14,0,0,0,0.323
22.83,45.32,86.08,22.49,1,0,1,0.296
102.85,47.87,48.1,54.98,0,1,0,0.43
98.83,29.35,84.87,69.48,0,0,0,0.314
45.9,47.97,37.62,2.07,0,1,0,0.336
90.87,52.11,19.13,38.76,1,0,0,0.271
41.49,116.88,46.64,75.39,0,1,0,0.485
24.03,86.86,50.84,62.83,1,0,1,0.425
40.11,62.6,48.88,22.49,0,1,0,0.347
37.86,118.81,81.22,80.94,0,0,1,0.545
53.77,35.32,57.34,18.45,0,0,1,0.406
61.84,67.61,89.07,5.76,0,0,0,0.153
70.85,84.71,52.39,13.85,0,1,1,0.516
67.68,25.56,24.02,42.12,0,0,1,0.545
47.07,91.7,14.69,44.63,0,1,0,0.708
22.92,29.99,87.1,7.07,0,0,0,0.157
80.51,34.03,7.5,46.48,1,1,0,0.989
59.57,35.97,13.53,23.61,1,0,0,0.3
49.87,112.89,8.24,63.02,0,1,0,1.0
106.69,88.32,43.53,18.37,0,1,1,0.553
94.67,85.54,54.2,9.13,0,0,0,0.186
105.78,75.55,3.95,30.23,1,0,1,0.983
69.5,49.28,52.53,20.22,1,2,0,0.347
33.09,82.09,40.59,49.0,0,0,1,0.507
89.62,61.01,77.82,28.61,0,1,0,0.31
40.61,34.54,83.34,6.07,0,0,0,0.157
64.12,88.96,69.13,24.84,0,2,0,0.412
26.5,32.96,48.4,6.46,0,1,0,0.308
102.53,39.07,23.18,63.46,0,2,1,0.993
32.59,101.77,85.02,69.18,0,1,0,0.404
110.31,86.01,35.48,24.3,0,0,1,0.457
106.42,83.1,36.92,23.32,0,0,0,0.251
66.46,61.82,91.77,4.64,1,0,0,0.049
94.44,59.63,97.61,34.81,0,0,0,0.223
81.94,89.03,90.02,7.08,0,0,1,0.356
100.31,94.0,99.83,6.31,0,0,1,0.35
63.18,71.02,87.15,7.84,1,1,0,0.149
98.58,116.93,71.03,18.35,0,0,0,0.194
66.25,115.57,30.79,49.32,0,0,0,0.333
114.1,61.24,95.39,52.85,0,0,0,0.268
68.64,102.06,87.91,33.43,1,1,0,0.212
66.26,74.33,25.59,8.06,0,0,0,0.252
98.51,71.18,49.94,27.33,1,0,0,0.137
102.16,25.5,8.87,76.66,0,0,0,0.646
75.45,77.4,95.42,1.95,0,0,1,0.341
37.98,110.06,58.13,72.08,0,1,0,0.449
66.78,98.01,26.03,31.24,0,1,0,0.487
116.81,98.63,30.66,18.18,0,1,1,0.617
95.3,35.99,98.1,59.31,0,2,0,0.454
101.12,55.84,62.33,45.27,1,2,0,0.379
23.28,43.32,43.23,20.04,1,0,0,0.129
66.79,51.59,50.98,15.19,0,0,0,0.205
84.66,77.95,11.66,6.71,0,0,1,0.593
103.0,56.48,9.35,46.52,1,0,0,0.454
24.93,76.07,60.09,51.14,0,2,0,0.5
105.24,63.85,52.18,41.39,0,0,1,0.469
74.84,48.66,37.2,26.18,0,2,0,0.54
39.73,29.54,57.48,10.19,0,0,0,0.185
51.73,109.18,9.12,57.46,0,0,1,0.789
48.19,21.14,94.51,27.06,0,1,0,0.291
73.09,20.17,30.78,52.92,0,1,0,0.503
25.17,102.68,9.03,77.51,0,0,0,0.643
35.85,119.68,18.61,83.83,0,0,0,0.488
101.27,92.71,11.36,8.56,0,0,0,0.405
33.26,21.53,19.5,11.73,0,0,1,0.5
43.34,42.67,42.84,0.67,0,0,0,0.182
65.34,117.18,74.33,51.85,0,0,0,0.276
71.71,100.86,28.69,29.15,1,0,0,0.191
96.36,76.68,44.72,19.68,0,0,0,0.226
64.73,43.69,93.02,21.05,0,0,0,0.19
98.99,21.44,30.99,77.55,0,1,0,0.563
81.83,22.09,79.88,59.75,0,1,0,0.386
31.31,81.2,17.47,49.89,0,0,0,0.414
35.63,22.18,19.48,13.45,1,0,0,0.205
63.7,119.36,46.7,55.66,0,0,0,0.313
59.69,38.34,24.94,21.35,0,0,0,0.288
94.35,91.07,90.5,3.28,0,0,0,0.146
78.07,35.51,6.97,42.57,0,0,0,0.645
58.81,74.01,60.53,15.2,0,0,0,0.195
37.08,28.06,61.21,9.01,1,1,0,0.185
42.68,96.68,8.47,53.99,0,2,0,1.0
77.55,78.49,73.79,0.94,0,2,0,0.343
62.34,28.62,47.95,33.73,0,1,0,0.377
71.49,104.86,72.86,33.37,0,1,0,0.328
37.07,74.7,83.04,37.63,1,2,1,0.519
86.29,112.16,33.64,25.87,0,1,1,0.617
105.25,111.66,49.48,6.41,1,0,0,0.085
45.79,112.05,27.55,66.26,0,1,1,0.761
69.15,27.78,21.75,41.37,0,0,1,0.557
117.55,32.1,2.06,85.46,1,0,0,1.0
53.32,118.77,96.44,65.45,0,0,0,0.3
79.5,68.76,45.21,10.74,0,0,1,0.403
29.02,43.82,3.28,14.8,1,1,0,1.0
80.6,96.97,2.88,16.36,0,1,0,1.0
28.96,46.43,30.26,17.47,0,2,0,0.58
115.92,92.72,3.37,23.2,1,0,1,1.0
91.57,103.73,38.7,12.16,0,2,0,0.495
98.82,98.43,8.17,0.39,0,1,0,0.915
90.41,47.4,5.85,43.01,0,0,0,0.719
78.97,60.16,67.6,18.81,1,0,0,0.098
64.99,61.33,90.87,3.67,0,0,0,0.147
105.84,69.13,42.12,36.71,0,0,0,0.273
115.68,36.74,84.0,78.95,1,0,1,0.439
69.9,65.25,4.87,4.66,1,0,0,0.608
113.15,71.08,78.21,42.08,0,0,0,0.249
78.33,73.17,8.15,5.16,0,2,0,1.0
73.84,101.99,84.17,28.15,0,1,0,0.303
65.45,71.73,88.47,6.29,0,0,0,0.155
40.93,43.08,79.03,2.15,0,1,1,0.443
20.37,86.31,82.43,65.94,0,0,1,0.507
44.15,99.73,57.03,55.58,0,0,0,0.299
70.97,51.94,27.96,19.04,0,1,0,0.439
58.0,84.53,65.04,26.53,1,0,0,0.119
64.85,34.69,45.08,30.15,0,0,1,0.451
118.06,54.19,2.52,63.87,0,1,0,1.0
55.03,110.92,48.73,55.9,1,1,1,0.531
65.22,111.13,65.82,45.91,0,0,0,0.267
33.35,77.53,3.36,44.18,0,1,0,1.0
24.8,90.24,62.89,65.44,1,2,1,0.628
97.54,105.4,65.95,7.86,0,1,0,0.274
77.07,115.86,17.49,38.79,0,1,1,0.825
96.07,68.99,44.25,27.08,0,0,0,0.245
34.99,76.16,96.5,41.17,0,0,1,0.439
77.18,61.56,88.65,15.62,0,0,0,0.178
45.36,27.2,42.26,18.17,0,1,1,0.557
42.81,62.28,36.28,19.47,1,2,0,0.43
21.15,99.06,14.16,77.91,0,1,0,0.807
33.03,100.49,5.45,67.45,1,0,0,0.711
50.93,109.24,31.15,58.31,1,1,0,0.413
31.69,25.15,94.15,6.54,0,2,0,0.327
118.59,72.72,95.94,45.87,0,0,0,0.251
50.86,30.74,81.63,20.12,0,1,0,0.285
33.03,40.07,36.38,7.04,0,2,0,0.498
39.91,110.02,16.08,70.11,0,1,1,0.935
78.77,69.68,60.36,9.09,0,0,0,0.18
26.4,95.85,65.36,69.45,1,0,0,0.226
106.24,26.44,43.61,79.81,0,1,0,0.506
116.15,61.68,69.78,54.47,0,2,0,0.485
44.67,87.42,75.17,42.75,0,0,0,0.253
65.01,33.34,78.74,31.67,0,0,1,0.423
22.21,52.58,51.23,30.37,0,1,1,0.56
84.07,26.45,79.58,57.62,0,0,1,0.487
61.39,85.13,4.5,23.74,1,1,0,1.0
47.01,117.09,68.68,70.08,1,0,0,0.225
40.68,102.7,25.09,62.02,0,0,0,0.389
85.4,117.46,28.51,32.06,1,0,1,0.399
61.62,104.56,10.95,42.94,0,0,1,0.7
37.97,105.52,20.85,67.55,0,1,1,0.839
88.91,77.72,99.22,11.19,0,0,0,0.163
76.51,71.83,42.71,4.68,1,0,0,0.092
105.87,60.63,92.92,45.24,0,0,0,0.25
31.75,101.81,17.96,70.06,0,0,0,0.46
98.57,38.21,22.0,60.36,0,0,1,0.603
87.35,25.62,56.67,61.73,1,0,0,0.215
31.5,114.79,36.25,83.29,1,0,1,0.502
89.48,20.38,65.1,69.1,0,0,1,0.526
64.15,117.68,43.36,53.53,1,0,0,0.213
114.5,92.89,81.54,21.61,0,2,1,0.581
34.16,52.85,44.29,18.69,0,0,1,0.424
84.28,89.78,58.09,5.5,0,0,0,0.173
58.2,101.79,33.47,43.59,0,0,1,0.511
115.68,44.54,71.0,71.15,0,1,0,0.425
53.0,97.09,66.16,44.09,0,0,0,0.262
116.22,100.44,40.91,15.78,1,1,0,0.256
110.15,44.94,29.05,65.21,0,0,0,0.38
47.04,24.19,62.18,22.85,0,0,1,0.413
100.35,40.41,94.43,59.94,0,2,0,0.46
119.56,40.06,15.0,79.5,0,0,0,0.518
45.27,26.52,80.31,18.74,1,1,0,0.183
63.68,92.6,55.21,28.92,0,0,0,0.235
72.02,58.0,53.5,14.02,1,0,0,0.099
49.49,108.44,96.25,58.95,0,0,1,0.483
21.53,45.22,61.38,23.69,0,0,1,0.415
42.01,65.32,83.39,23.31,0,0,0,0.2
48.19,83.9,52.42,35.71,0,1,1,0.57
64.36,107.75,26.49,43.39,0,2,0,0.69
37.11,72.46,70.06,35.35,0,0,1,0.438
107.33,57.35,92.47,49.97,0,0,0,0.262
90.49,106.7,84.44,16.21,1,0,0,0.081
28.52,51.02,21.44,22.5,1,0,1,0.412
85.01,27.94,33.06,57.07,0,1,0,0.498
85.37,64.5,52.65,20.86,0,1,1,0.533
115.62,98.51,58.02,17.11,0,1,1,0.511
20.3,23.08,20.99,2.78,0,0,0,0.266
44.79,78.59,24.54,33.79,1,0,0,0.222
112.78,79.45,76.37,33.33,0,1,1,0.524
113.21,112.85,73.57,0.36,0,0,0,0.148
92.06,48.65,84.24,43.41,0,2,1,0.632
96.58,47.88,93.43,48.69,0,0,0,0.259
29.15,64.05,32.21,34.9,0,0,1,0.493
71.39,55.69,86.24,15.7,1,1,0,0.169
43.16,93.63,67.27,50.48,0,0,0,0.277
38.12,84.18,95.86,46.05,1,0,0,0.151
101.03,95.89,28.66,5.14,1,2,1,0.667
33.5,102.0,28.43,68.5,1,0,0,0.29
66.87,112.3,71.02,45.43,0,0,0,0.262
113.86,63.09,92.98,50.76,0,0,0,0.264
38.58,118.47,82.81,79.89,1,1,1,0.533
117.8,41.57,73.25,76.23,1,0,0,0.238
119.43,91.44,39.96,27.99,0,0,0,0.255
75.56,73.4,72.34,2.16,0,0,0,0.153
37.01,101.69,80.51,64.68,0,1,0,0.398
51.61,67.68,75.82,16.07,0,1,0,0.281
62.45,98.39,68.33,35.94,0,2,0,0.441
50.93,113.02,6.62,62.08,0,1,0,1.0
48.06,93.23,66.65,45.17,0,1,0,0.366
117.22,97.61,48.87,19.61,0,1,0,0.339
35.34,26.72,96.23,8.62,1,0,0,0.058
93.33,40.5,61.5,52.84,1,0,1,0.388
20.04,117.43,61.61,97.39,0,1,1,0.705
79.62,89.32,99.42,9.7,1,2,0,0.229
111.59,76.14,11.17,35.45,1,1,1,0.914
48.79,56.7,29.08,7.9,0,0,0,0.236
38.55,24.44,66.3,14.11,0,2,0,0.391
85.17,56.91,32.89,28.25,0,1,1,0.627
91.26,69.89,35.92,21.37,1,1,0,0.293
88.8,41.15,89.48,47.66,0,1,0,0.347
51.93,37.31,58.78,14.62,0,1,1,0.504
45.22,70.84,12.08,25.62,1,0,0,0.332
115.59,78.59,32.46,37.0,0,0,0,0.297
112.33,43.99,9.45,68.34,0,2,1,1.0
65.73,78.74,56.5,13.01,1,0,1,0.293
104.62,110.03,18.98,5.41,0,1,0,0.514
65.23,67.32,86.0,2.08,0,0,0,0.145
62.44,105.74,58.58,43.3,1,2,0,0.384
35.68,112.73,7.82,77.05,0,0,1,0.89
62.64,29.24,31.49,33.4,0,1,0,0.449
73.74,29.58,62.4,44.16,0,0,0,0.266
22.25,67.6,34.88,45.35,0,0,0,0.311
64.41,78.81,52.29,14.4,0,1,0,0.317
98.14,62.59,91.12,35.55,0,0,0,0.227
88.0,52.65,36.3,35.36,0,1,0,0.426
83.52,84.1,34.92,0.58,1,0,1,0.299
110.96,20.21,82.34,90.75,0,1,0,0.461
21.8,116.81,33.24,95.0,0,0,1,0.64
75.7,43.21,9.64,32.5,0,0,1,0.71
98.73,111.71,19.73,12.97,0,1,1,0.72
74.13,30.9,94.98,43.23,1,0,0,0.145
52.39,43.81,93.46,8.58,0,1,0,0.246
33.63,43.49,24.03,9.86,0,0,0,0.264
108.76,119.62,56.24,10.86,0,0,1,0.388
67.08,20.46,15.46,46.62,0,0,0,0.429
107.81,83.96,68.12,23.85,0,0,0,0.21
78.59,106.97,20.16,28.38,0,1,0,0.552
87.42,87.23,6.88,0.19,0,0,1,0.745
100.43,56.27,82.84,44.15,1,0,1,0.352
85.92,115.83,33.89,29.92,1,0,0,0.175
59.81,109.35,12.64,49.55,1,1,0,0.687
71.36,63.4,83.72,7.97,0,1,0,0.253
100.3,77.33,76.71,22.97,0,0,0,0.202
57.37,116.75,69.01,59.39,0,0,0,0.298
58.81,118.26,91.3,59.44,0,2,0,0.462
29.57,64.98,49.94,35.41,0,0,0,0.257
111.46,104.74,14.55,6.72,0,0,0,0.342
29.1,50.2,8.01,21.09,0,0,0,0.541
84.82,57.18,33.21,27.64,0,0,0,0.271
61.32,36.48,10.51,24.84,1,1,1,0.92
60.56,40.92,54.48,19.64,1,0,0,0.112
87.96,85.69,3.42,2.27,0,0,0,0.897
26.71,71.08,45.49,44.37,0,0,0,0.286
79.37,43.11,19.49,36.26,0,0,0,0.361
97.2,60.29,38.09,36.91,0,1,0,0.421
102.82,57.32,68.15,45.5,0,0,1,0.464
37.05,118.74,36.39,81.68,1,2,0,0.585
109.74,105.36,35.45,4.39,0,0,0,0.207
85.61,58.8,99.09,26.82,0,1,0,0.287
108.19,111.39,72.44,3.21,1,0,0,0.056
68.53,54.26,52.36,14.26,0,0,0,0.201
74.2,86.79,58.78,12.59,0,1,0,0.299
111.9,116.66,62.78,4.76,0,0,1,0.367
109.99,59.03,4.41,50.96,0,1,1,1.0
64.82,87.99,9.87,23.17,1,0,1,0.58
47.44,49.59,65.62,2.15,0,0,0,0.158
59.32,46.63,37.72,12.69,0,0,0,0.222
58.78,77.42,7.43,18.64,0,1,1,1.0
48.69,117.93,31.16,69.24,1,1,0,0.441
46.86,65.31,14.77,18.46,0,1,1,0.84
106.11,113.76,91.8,7.66,0,0,0,0.157
26.99,111.44,21.89,84.45,1,1,1,0.767
87.76,45.38,16.08,42.38,1,0,0,0.311
37.28,60.18,63.36,22.9,1,0,0,0.112
54.45,84.33,53.15,29.88,0,0,0,0.239
26.15,71.8,58.44,45.65,0,1,0,0.382
47.0,29.6,44.72,17.4,1,0,1,0.32
96.84,119.37,47.78,22.53,0,0,0,0.228
108.5,95.27,78.32,13.24,0,0,1,0.377
42.15,63.77,23.55,21.62,0,1,1,0.689
66.35,81.82,40.86,15.46,0,1,1,0.556
67.03,28.76,95.87,38.28,0,0,1,0.432
107.36,69.53,20.62,37.83,0,2,1,0.98
96.28,113.08,30.79,16.8,0,1,0,0.412
71.31,109.66,20.77,38.35,0,0,1,0.557
87.07,53.74,4.01,33.34,0,1,0,1.0
104.74,73.14,28.44,31.6,0,0,0,0.298
20.95,89.74,6.55,68.78,0,0,0,0.735
60.29,54.0,17.16,6.29,0,0,1,0.508
110.72,26.49,37.54,84.24,0,1,0,0.542
94.03,70.54,4.03,23.49,0,0,0,0.854
74.28,80.16,75.79,5.88,0,0,0,0.16
72.96,20.58,79.97,52.38,0,0,0,0.274
54.78,29.56,42.32,25.22,0,2,0,0.505
72.05,40.73,98.5,31.32,1,1,0,0.199
85.54,54.81,68.54,30.73,0,2,0,0.428
61.84,74.11,74.88,12.27,0,0,0,0.177
91.42,49.38,20.85,42.03,0,0,0,0.365
106.12,47.62,84.07,58.5,0,1,1,0.579
35.47,106.93,94.61,71.47,0,0,1,0.515
65.15,34.51,25.16,30.65,0,0,0,0.31
60.8,69.55,69.27,8.74,0,0,0,0.172
88.75,115.28,75.2,26.54,0,2,1,0.604
44.99,82.5,31.91,37.51,1,0,0,0.2
84.03,91.72,48.55,7.7,0,0,1,0.39
107.75,63.12,11.56,44.63,0,1,0,0.819
61.81,21.99,18.96,39.82,0,1,1,0.8
111.1,84.61,8.03,26.49,0,0,0,0.554
119.32,83.19,56.9,36.12,0,2,1,0.672
30.61,31.04,63.28,0.43,0,1,1,0.46
43.31,66.22,91.78,22.91,0,0,0,0.195
115.04,111.53,55.13,3.51,1,1,0,0.183
115.83,40.51,27.54,75.32,0,1,0,0.584
29.77,66.11,7.83,36.34,0,0,1,0.787
21.5,66.11,88.73,44.61,0,1,1,0.54
36.11,101.08,48.93,64.97,0,1,0,0.453
119.6,102.46,74.26,17.14,1,1,0,0.186
38.0,95.93,3.44,57.93,0,0,1,1.0
70.25,56.55,49.84,13.71,0,0,0,0.203
104.84,27.2,33.92,77.64,1,0,1,0.494
22.04,54.95,4.97,32.91,0,0,0,0.768
80.45,87.98,78.02,7.53,0,2,0,0.352
47.7,90.27,52.26,42.57,1,1,1,0.488
106.23,116.5,34.65,10.27,0,0,0,0.224
48.35,65.36,80.97,17.02,0,1,0,0.278
88.68,83.24,45.8,5.43,1,0,1,0.288
87.42,73.92,2.34,13.5,0,0,0,1.0
42.15,35.06,94.56,7.09,1,0,0,0.054
23.48,66.12,27.06,42.64,0,0,0,0.331
60.92,74.48,83.4,13.56,1,0,0,0.075
48.92,115.07,82.01,66.16,0,0,0,0.308
100.9,56.65,17.91,44.24,1,1,0,0.531
100.04,118.01,48.45,17.97,0,0,0,0.216
65.7,74.23,5.94,8.53,0,0,1,0.826
80.65,44.25,36.75,36.4,1,1,0,0.326
80.43,39.17,73.64,41.26,0,0,0,0.25
102.72,34.17,25.23,68.55,0,1,0,0.588
62.5,65.29,13.48,2.79,0,0,0,0.349
47.54,22.19,51.7,25.35,0,0,1,0.43
46.5,64.5,54.62,18.0,0,0,0,0.208
73.62,118.84,68.23,45.22,1,0,0,0.164
64.91,87.01,76.4,22.1,0,1,1,0.496
64.01,95.98,70.19,31.97,0,0,1,0.429
29.11,31.9,84.85,2.79,1,0,0,0.048
91.86,67.31,23.84,24.55,0,0,0,0.302
41.37,48.62,57.84,7.25,0,0,0,0.178
39.7,109.41,37.29,69.71,0,0,0,0.366
61.28,38.13,96.29,23.15,0,0,0,0.194
42.78,65.87,45.15,23.1,0,0,0,0.234
78.39,78.8,96.05,0.42,0,0,1,0.337
57.15,71.4,77.37,14.26,0,1,0,0.275
64.89,103.02,72.41,38.13,0,0,0,0.243
73.72,43.15,50.17,30.57,0,1,0,0.363
40.35,57.74,45.45,17.39,0,1,1,0.544
35.58,99.21,53.6,63.63,1,2,1,0.651
108.04,72.81,30.78,35.24,0,0,0,0.298
63.37,60.21,90.64,3.16,0,1,0,0.234
61.21,22.94,79.84,38.27,0,0,1,0.439
23.56,95.34,80.54,71.78,0,1,1,0.615
69.8,117.22,44.45,47.42,0,1,0,0.423
75.42,82.03,8.97,6.61,0,1,0,0.869
